Voter,Question,Hebrew,Russian,Japanese,Thai,Chinese,Tamil,Latin,Hindi
2,2e3tfgr5x7rfryb/9,0,0,0,1,1,0,0,1
3,2e3tfgr5x7rfryb/9,0,0,0,1,0,0,0,0
4,2e3tfgr5x7rfryb/9,0,1,0,0,0,0,0,0
5,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
6,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
7,2e3tfgr5x7rfryb/9,1,0,0,0,0,1,0,1
8,2e3tfgr5x7rfryb/9,1,1,0,0,0,1,1,1
9,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
10,2e3tfgr5x7rfryb/9,1,1,0,1,0,0,1,0
11,2e3tfgr5x7rfryb/9,0,0,0,1,0,1,0,1
12,2e3tfgr5x7rfryb/9,1,1,1,1,1,1,1,1
13,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
14,2e3tfgr5x7rfryb/9,0,0,0,1,0,1,0,1
15,2e3tfgr5x7rfryb/9,1,1,0,1,0,1,1,1
16,2e3tfgr5x7rfryb/9,1,0,0,0,0,0,0,0
17,2e3tfgr5x7rfryb/9,1,0,0,0,0,1,1,0
18,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
19,2e3tfgr5x7rfryb/9,1,0,0,0,0,1,0,0
20,2e3tfgr5x7rfryb/9,1,0,0,0,0,1,0,1
21,2e3tfgr5x7rfryb/9,1,0,0,0,0,0,0,0
22,2e3tfgr5x7rfryb/9,0,1,0,0,0,0,0,0
23,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
24,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
25,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
26,2e3tfgr5x7rfryb/9,0,1,0,0,0,0,0,0
27,2e3tfgr5x7rfryb/9,0,0,0,0,0,1,0,1
28,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
29,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
30,2e3tfgr5x7rfryb/9,1,1,0,0,0,1,1,1
31,2e3tfgr5x7rfryb/9,1,1,0,0,0,0,0,1
32,2e3tfgr5x7rfryb/9,1,0,0,0,1,1,0,1
33,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
34,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
35,2e3tfgr5x7rfryb/9,0,0,0,1,0,1,0,1
36,2e3tfgr5x7rfryb/9,0,0,0,1,0,1,0,1
37,2e3tfgr5x7rfryb/9,1,1,0,0,0,1,1,1
38,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
39,2e3tfgr5x7rfryb/9,1,0,0,0,0,0,0,0
40,2e3tfgr5x7rfryb/9,0,1,0,0,0,1,1,0
41,2e3tfgr5x7rfryb/9,0,1,0,0,0,0,1,0
42,2e3tfgr5x7rfryb/9,1,0,0,0,0,0,1,1
43,2e3tfgr5x7rfryb/9,0,1,0,0,0,0,1,0
44,2e3tfgr5x7rfryb/9,1,1,0,0,0,0,0,0
45,2e3tfgr5x7rfryb/9,1,1,0,1,0,1,1,1
46,2e3tfgr5x7rfryb/9,1,1,0,0,0,0,0,0
47,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
48,2e3tfgr5x7rfryb/9,1,0,0,0,0,1,0,0
49,2e3tfgr5x7rfryb/9,0,0,0,1,0,1,0,1
50,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
51,2e3tfgr5x7rfryb/9,0,0,0,0,0,1,0,1
52,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
53,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
54,2e3tfgr5x7rfryb/9,0,1,0,0,0,1,1,0
55,2e3tfgr5x7rfryb/9,1,1,0,0,0,1,1,1
56,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
57,2e3tfgr5x7rfryb/9,1,1,0,0,0,0,0,0
58,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
59,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
60,2e3tfgr5x7rfryb/9,1,1,0,0,0,0,0,0
61,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
62,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
63,2e3tfgr5x7rfryb/9,0,0,0,1,0,1,0,1
64,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
65,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
66,2e3tfgr5x7rfryb/9,1,0,0,0,0,0,0,1
67,2e3tfgr5x7rfryb/9,0,0,0,1,0,1,0,0
68,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
69,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
70,2e3tfgr5x7rfryb/9,1,0,0,0,0,1,0,1
71,2e3tfgr5x7rfryb/9,1,0,0,0,0,1,0,1
72,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
73,2e3tfgr5x7rfryb/9,0,1,0,0,0,0,0,0
74,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
75,2e3tfgr5x7rfryb/9,1,1,0,0,0,0,0,0
76,2e3tfgr5x7rfryb/9,1,0,0,0,0,0,0,0
77,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
78,2e3tfgr5x7rfryb/9,0,0,1,1,1,0,0,0
79,2e3tfgr5x7rfryb/9,1,0,1,1,1,1,0,1
80,2e3tfgr5x7rfryb/9,0,0,0,0,0,1,0,1
81,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
82,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
83,2e3tfgr5x7rfryb/9,1,1,0,0,0,1,1,0
84,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
85,2e3tfgr5x7rfryb/9,1,0,0,0,0,0,1,0
86,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
87,2e3tfgr5x7rfryb/9,1,0,0,1,0,0,0,1
88,2e3tfgr5x7rfryb/9,1,0,0,1,0,1,1,1
89,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
90,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
91,2e3tfgr5x7rfryb/9,1,0,1,1,1,0,0,1
92,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
93,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
94,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
95,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
96,2e3tfgr5x7rfryb/9,0,0,0,1,0,0,0,0
97,2e3tfgr5x7rfryb/9,0,0,0,0,0,1,1,0
98,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
99,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
100,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
101,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
102,2e3tfgr5x7rfryb/9,0,0,0,0,0,1,0,0
103,2e3tfgr5x7rfryb/9,0,0,1,1,0,0,0,1
104,2e3tfgr5x7rfryb/9,1,0,0,1,0,0,0,1
105,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
106,2e3tfgr5x7rfryb/9,0,0,0,1,0,0,0,1
107,2e3tfgr5x7rfryb/9,1,0,0,1,0,0,0,1
108,2e3tfgr5x7rfryb/9,0,0,0,0,0,0,0,1
0,c39wrwcnjy60fx0/15,1,1,0,0,0,1,1,1
1,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
2,c39wrwcnjy60fx0/15,1,0,1,1,0,0,0,0
3,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
4,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,1
5,c39wrwcnjy60fx0/15,0,0,0,1,0,0,0,0
6,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
7,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
8,c39wrwcnjy60fx0/15,1,0,0,0,0,1,1,1
9,c39wrwcnjy60fx0/15,1,0,0,1,0,0,1,0
10,c39wrwcnjy60fx0/15,1,0,0,1,0,1,1,1
11,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
12,c39wrwcnjy60fx0/15,1,1,0,0,0,1,1,1
13,c39wrwcnjy60fx0/15,1,0,0,0,0,0,1,0
14,c39wrwcnjy60fx0/15,1,0,0,1,0,0,1,0
15,c39wrwcnjy60fx0/15,1,1,0,0,0,1,1,0
16,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
17,c39wrwcnjy60fx0/15,1,1,0,0,0,1,1,0
18,c39wrwcnjy60fx0/15,1,0,0,1,0,0,0,0
19,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
20,c39wrwcnjy60fx0/15,1,1,1,0,1,0,1,0
21,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
22,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
23,c39wrwcnjy60fx0/15,1,0,0,1,0,0,1,0
24,c39wrwcnjy60fx0/15,1,0,0,0,0,1,1,0
25,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
26,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
27,c39wrwcnjy60fx0/15,0,0,1,1,0,0,0,0
28,c39wrwcnjy60fx0/15,1,1,0,0,0,0,1,0
29,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
30,c39wrwcnjy60fx0/15,1,1,0,0,0,1,1,1
31,c39wrwcnjy60fx0/15,1,1,0,0,0,0,0,1
32,c39wrwcnjy60fx0/15,1,1,0,1,0,0,0,0
33,c39wrwcnjy60fx0/15,1,1,0,0,0,0,1,1
34,c39wrwcnjy60fx0/15,1,0,0,1,0,0,1,0
35,c39wrwcnjy60fx0/15,1,1,0,0,0,1,0,0
36,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
37,c39wrwcnjy60fx0/15,1,0,0,0,0,1,0,1
38,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
39,c39wrwcnjy60fx0/15,1,1,0,0,0,0,1,0
40,c39wrwcnjy60fx0/15,0,0,0,0,0,1,0,1
41,c39wrwcnjy60fx0/15,1,0,0,0,0,1,0,1
42,c39wrwcnjy60fx0/15,1,0,0,1,0,0,1,0
43,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
44,c39wrwcnjy60fx0/15,1,1,0,0,0,0,0,0
45,c39wrwcnjy60fx0/15,1,1,0,0,0,1,1,1
46,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
47,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
48,c39wrwcnjy60fx0/15,0,0,0,0,0,1,0,1
49,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
50,c39wrwcnjy60fx0/15,1,1,0,0,0,0,1,0
51,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
52,c39wrwcnjy60fx0/15,1,0,1,0,0,0,0,0
53,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
54,c39wrwcnjy60fx0/15,1,0,0,0,0,1,0,0
55,c39wrwcnjy60fx0/15,1,1,0,0,0,1,1,1
56,c39wrwcnjy60fx0/15,0,0,1,1,1,0,1,0
57,c39wrwcnjy60fx0/15,1,1,0,0,0,0,1,0
58,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
59,c39wrwcnjy60fx0/15,0,0,0,1,0,0,0,0
60,c39wrwcnjy60fx0/15,0,0,0,0,0,1,0,1
61,c39wrwcnjy60fx0/15,1,1,1,1,1,1,1,0
62,c39wrwcnjy60fx0/15,1,1,1,1,1,0,1,0
63,c39wrwcnjy60fx0/15,0,1,0,1,0,1,0,1
64,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,1
65,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
66,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,1
67,c39wrwcnjy60fx0/15,0,0,0,1,1,0,0,0
68,c39wrwcnjy60fx0/15,1,0,0,1,0,0,1,0
69,c39wrwcnjy60fx0/15,1,0,1,1,0,0,0,0
70,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
71,c39wrwcnjy60fx0/15,0,0,0,1,0,1,1,0
72,c39wrwcnjy60fx0/15,1,1,0,0,0,0,1,0
73,c39wrwcnjy60fx0/15,1,1,0,0,0,0,0,0
74,c39wrwcnjy60fx0/15,1,0,0,1,0,0,0,0
75,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
76,c39wrwcnjy60fx0/15,1,1,0,0,0,0,0,0
77,c39wrwcnjy60fx0/15,1,0,1,1,0,0,1,0
78,c39wrwcnjy60fx0/15,1,0,0,0,0,1,0,1
79,c39wrwcnjy60fx0/15,1,0,0,1,0,1,0,1
80,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
81,c39wrwcnjy60fx0/15,1,0,0,0,0,0,1,0
82,c39wrwcnjy60fx0/15,1,0,0,1,0,0,1,0
83,c39wrwcnjy60fx0/15,1,0,0,0,0,1,0,0
84,c39wrwcnjy60fx0/15,1,1,0,0,0,0,0,0
85,c39wrwcnjy60fx0/15,1,0,0,0,0,0,1,1
86,c39wrwcnjy60fx0/15,1,1,0,0,0,0,1,0
87,c39wrwcnjy60fx0/15,1,0,0,0,0,1,0,1
88,c39wrwcnjy60fx0/15,1,0,0,0,0,1,1,1
89,c39wrwcnjy60fx0/15,1,1,0,0,1,1,1,0
90,c39wrwcnjy60fx0/15,1,1,1,1,1,1,1,0
91,c39wrwcnjy60fx0/15,1,0,1,0,1,0,0,1
92,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
93,c39wrwcnjy60fx0/15,0,1,0,0,0,0,0,0
94,c39wrwcnjy60fx0/15,1,0,0,1,0,0,0,0
95,c39wrwcnjy60fx0/15,1,0,0,1,0,0,1,0
96,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
97,c39wrwcnjy60fx0/15,1,0,0,1,0,0,1,1
98,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,1
99,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
100,c39wrwcnjy60fx0/15,1,1,0,1,0,0,0,0
101,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
102,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
103,c39wrwcnjy60fx0/15,1,0,0,0,0,1,1,0
104,c39wrwcnjy60fx0/15,1,0,0,0,0,1,0,1
105,c39wrwcnjy60fx0/15,1,1,1,1,0,0,1,0
106,c39wrwcnjy60fx0/15,1,0,0,0,0,0,0,0
107,c39wrwcnjy60fx0/15,1,0,0,1,0,0,0,1
108,c39wrwcnjy60fx0/15,1,0,0,1,0,0,0,0
