Answer.INTERFACE,Answer.MECHANISM,Answer.question0,Answer.question1,Answer.question2,Answer.question3,Answer.question4,Answer.question5,Answer.question6,Answer.question7,Answer.question8,Answer.question9,Answer.question10,Answer.question11,Answer.question12,Answer.question13,Answer.question14,Answer.question15,Answer.trueAnswer0,Answer.trueAnswer1,Answer.trueAnswer2,Answer.trueAnswer3,Answer.trueAnswer4,Answer.trueAnswer5,Answer.trueAnswer6,Answer.trueAnswer7,Answer.trueAnswer8,Answer.trueAnswer9,Answer.trueAnswer10,Answer.trueAnswer11,Answer.trueAnswer12,Answer.trueAnswer13,Answer.trueAnswer14,Answer.trueAnswer15,Answer.answer0,Answer.answer1,Answer.answer2,Answer.answer3,Answer.answer4,Answer.answer5,Answer.answer6,Answer.answer7,Answer.answer8,Answer.answer9,Answer.answer10,Answer.answer11,Answer.answer12,Answer.answer13,Answer.answer14,Answer.answer15,Answer.comments
single-skip,multiplicative,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/jmWme5a.jpg,Tiger,Leopard,Tiger,Cheetah,Leopard,Cheetah,Jaguar,Puma,Jaguar,Tiger,Jaguar,Puma,Lion(ess),Puma,Cheetah,Lion(ess),Skip,Skip,Tiger,Skip,Skip,Skip,Skip,Skip,Skip,Skip,Skip,Skip,Lion(ess),Skip,Skip,Skip,
subset,multiplicative,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/vLIzY1T.jpg,Cheetah,Puma,Jaguar,Cheetah,Cheetah,Puma,Puma,Lion(ess),Leopard,Tiger,Tiger,Leopard,Jaguar,Lion(ess),Tiger,Jaguar,Cheetah,Puma|Lion(ess),Leopard|Jaguar,Cheetah,Cheetah,Puma|Lion(ess),Puma|Lion(ess),Lion(ess),Leopard|Jaguar,Tiger,Tiger,Leopard|Jaguar,Leopard|Jaguar,Lion(ess),Tiger,Leopard|Jaguar,
single-noskip,additive,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/pH8OohI.jpg,Cheetah,Cheetah,Lion(ess),Leopard,Puma,Lion(ess),Tiger,Jaguar,Jaguar,Tiger,Puma,Cheetah,Jaguar,Tiger,Leopard,Puma,Cheetah,Cheetah,Lion(ess),Jaguar,Puma,Puma,Tiger,Leopard,Leopard,Tiger,Puma,Cheetah,Leopard,Tiger,Leopard,Puma,
single-skip,multiplicative,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/O8O3CgP.jpg,Tiger,Cheetah,Jaguar,Cheetah,Puma,Cheetah,Lion(ess),Jaguar,Leopard,Jaguar,Tiger,Tiger,Puma,Lion(ess),Leopard,Puma,Tiger,Leopard,Tiger,Cheetah,Skip,Leopard,Lion(ess),Cheetah,Tiger,Leopard,Tiger,Tiger,Skip,Lion(ess),Skip,Skip,nice
subset,multiplicative,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/O8O3CgP.jpg,Tiger,Leopard,Leopard,Jaguar,Jaguar,Puma,Cheetah,Cheetah,Tiger,Puma,Tiger,Cheetah,Lion(ess),Lion(ess),Jaguar,Puma,Tiger,Leopard,Jaguar,Cheetah,Jaguar,Puma,Leopard|Jaguar|Cheetah,Cheetah,Tiger,Lion(ess)|Puma,Tiger,Leopard|Cheetah,Lion(ess)|Puma,Lion(ess),Leopard|Jaguar,Puma,
subset,none,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/cz4D4eX.jpg,Cheetah,Tiger,Lion(ess),Leopard,Jaguar,Puma,Puma,Cheetah,Tiger,Puma,Tiger,Lion(ess),Cheetah,Jaguar,Leopard,Jaguar,Leopard|Jaguar|Cheetah,Puma|Tiger,Lion(ess)|Puma,Leopard|Jaguar|Cheetah,Leopard|Jaguar|Cheetah,Lion(ess)|Puma,Lion(ess)|Puma,Leopard|Cheetah|Tiger,Puma|Tiger,Lion(ess)|Puma,Puma|Tiger,Lion(ess)|Puma,Leopard|Jaguar|Cheetah,Leopard|Jaguar|Cheetah,Leopard|Jaguar|Cheetah,Leopard|Jaguar|Cheetah,
subset,none,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/O8O3CgP.jpg,Lion(ess),Tiger,Tiger,Jaguar,Jaguar,Cheetah,Puma,Leopard,Jaguar,Cheetah,Lion(ess),Cheetah,Tiger,Leopard,Puma,Puma,Lion(ess),Tiger,Tiger,Leopard|Jaguar|Cheetah,Leopard|Jaguar|Cheetah,Jaguar|Cheetah,Lion(ess)|Puma,Leopard|Jaguar|Cheetah,Leopard|Jaguar|Cheetah,Jaguar|Cheetah,Lion(ess),Jaguar|Cheetah,Tiger,Leopard,Puma,Puma,So much fun!
single-noskip,additive,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/ElAhMn9.jpg,Leopard,Puma,Cheetah,Lion(ess),Jaguar,Jaguar,Cheetah,Puma,Cheetah,Tiger,Leopard,Tiger,Puma,Lion(ess),Jaguar,Tiger,Leopard,Puma,Cheetah,Lion(ess),Jaguar,Jaguar,Cheetah,Puma,Cheetah,Tiger,Leopard,Tiger,Puma,Lion(ess),Jaguar,Tiger,nice
subset,multiplicative,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/zmJvsAn.jpg,Cheetah,Tiger,Leopard,Jaguar,Lion(ess),Puma,Tiger,Puma,Puma,Cheetah,Lion(ess),Jaguar,Jaguar,Tiger,Cheetah,Leopard,Leopard,Tiger,Leopard|Tiger,Tiger,Lion(ess),Puma|Cheetah,Tiger,Puma|Cheetah,Puma|Cheetah,Jaguar|Puma|Tiger|Cheetah,Lion(ess),Leopard|Tiger,Leopard|Tiger,Tiger,Jaguar|Puma|Cheetah,Leopard,
single-noskip,additive,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/ElAhMn9.jpg,Puma,Puma,Lion(ess),Leopard,Tiger,Cheetah,Cheetah,Tiger,Cheetah,Lion(ess),Leopard,Jaguar,Puma,Jaguar,Jaguar,Tiger,Puma,Puma,Lion(ess),Leopard,Tiger,Cheetah,Cheetah,Tiger,Cheetah,Lion(ess),Leopard,Leopard,Puma,Leopard,Jaguar,Tiger,
single-skip,multiplicative,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/zmJvsAn.jpg,Lion(ess),Tiger,Jaguar,Cheetah,Leopard,Puma,Puma,Jaguar,Cheetah,Tiger,Jaguar,Tiger,Lion(ess),Cheetah,Puma,Leopard,Lion(ess),Tiger,Cheetah,Leopard,Cheetah,Skip,Skip,Skip,Cheetah,Tiger,Skip,Tiger,Lion(ess),Skip,Skip,Skip,
subset,none,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/KE8QemE.jpg,Cheetah,Tiger,Cheetah,Puma,Leopard,Tiger,Jaguar,Lion(ess),Leopard,Jaguar,Jaguar,Lion(ess),Puma,Cheetah,Puma,Tiger,Cheetah|Leopard,Lion(ess)|Tiger,Cheetah,Puma|Jaguar|Lion(ess),Puma|Jaguar|Lion(ess)|Leopard|Tiger,Lion(ess)|Leopard|Tiger,Cheetah|Lion(ess)|Leopard|Tiger,Lion(ess),Cheetah,Cheetah|Lion(ess)|Leopard|Tiger,Cheetah|Jaguar|Lion(ess)|Leopard|Tiger,Lion(ess),Puma|Jaguar|Leopard,Cheetah,Puma|Jaguar,Tiger,
subset,none,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/pH8OohI.jpg,Tiger,Lion(ess),Tiger,Jaguar,Jaguar,Cheetah,Lion(ess),Cheetah,Cheetah,Puma,Leopard,Leopard,Tiger,Puma,Jaguar,Puma,Tiger,Lion(ess),Tiger,Cheetah|Leopard,Cheetah,Cheetah,Lion(ess),Jaguar|Cheetah|Leopard,Cheetah,Jaguar|Lion(ess),Cheetah,Cheetah,Tiger,Jaguar,Cheetah,Puma,
subset,multiplicative,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/jmWme5a.jpg,Jaguar,Jaguar,Tiger,Cheetah,Jaguar,Cheetah,Tiger,Puma,Puma,Leopard,Puma,Lion(ess),Leopard,Tiger,Cheetah,Lion(ess),Cheetah|Leopard,Leopard,Tiger,Cheetah|Jaguar,Leopard,Cheetah|Jaguar,Tiger,Puma,Puma,Cheetah|Leopard,Puma|Lion(ess),Lion(ess),Cheetah|Leopard,Tiger,Cheetah|Jaguar,Lion(ess),Thanks!
subset,none,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/Euvz93H.jpg,Cheetah,Jaguar,Cheetah,Puma,Leopard,Puma,Lion(ess),Tiger,Tiger,Jaguar,Lion(ess),Leopard,Cheetah,Puma,Tiger,Jaguar,Leopard|Cheetah|Jaguar,Leopard|Cheetah|Jaguar,Leopard|Cheetah|Jaguar,Puma|Jaguar,Leopard|Cheetah|Jaguar,Leopard|Puma|Jaguar,Lion(ess),Leopard,Tiger,Leopard|Cheetah,Lion(ess),Leopard|Cheetah|Jaguar,Leopard|Cheetah|Puma|Jaguar,Cheetah|Puma|Jaguar,Tiger,Leopard|Cheetah|Puma|Jaguar,not at this time
single-noskip,additive,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/jmWme5a.jpg,Jaguar,Puma,Lion(ess),Puma,Jaguar,Cheetah,Tiger,Leopard,Tiger,Cheetah,Leopard,Puma,Tiger,Jaguar,Cheetah,Lion(ess),Leopard,Puma,Lion(ess),Puma,Jaguar,Cheetah,Tiger,Jaguar,Tiger,Cheetah,Cheetah,Puma,Tiger,Jaguar,Cheetah,Puma,thank you
single-noskip,additive,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/20ac1mX.jpg,Puma,Leopard,Jaguar,Leopard,Puma,Lion(ess),Puma,Tiger,Lion(ess),Jaguar,Jaguar,Cheetah,Cheetah,Tiger,Tiger,Cheetah,Jaguar,Cheetah,Leopard,Cheetah,Jaguar,Lion(ess),Jaguar,Tiger,Lion(ess),Puma,Leopard,Jaguar,Jaguar,Tiger,Tiger,Puma,good survey
subset,multiplicative,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/b82bC1q.jpg,Cheetah,Lion(ess),Puma,Lion(ess),Jaguar,Leopard,Tiger,Puma,Tiger,Puma,Cheetah,Leopard,Jaguar,Jaguar,Tiger,Cheetah,Cheetah,Lion(ess),Puma|Leopard,Lion(ess),Cheetah|Leopard,Jaguar|Cheetah|Leopard,Tiger,Jaguar|Puma|Leopard,Tiger,Jaguar|Puma,Cheetah,Jaguar|Cheetah|Leopard,Jaguar|Puma|Leopard,Jaguar|Cheetah|Puma|Leopard,Tiger,Cheetah,no comment
single-skip,multiplicative,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/UFLgizH.jpg,Jaguar,Cheetah,Cheetah,Tiger,Puma,Cheetah,Leopard,Jaguar,Lion(ess),Tiger,Lion(ess),Jaguar,Puma,Tiger,Leopard,Puma,Tiger,Jaguar,Lion(ess),Tiger,Puma,Cheetah,Leopard,Lion(ess),Lion(ess),Tiger,Lion(ess),Tiger,Puma,Tiger,Tiger,Cheetah,
subset,multiplicative,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/vLIzY1T.jpg,Cheetah,Tiger,Jaguar,Cheetah,Jaguar,Lion(ess),Tiger,Leopard,Lion(ess),Cheetah,Puma,Leopard,Puma,Tiger,Puma,Jaguar,Cheetah|Leopard,Tiger,Jaguar|Cheetah|Leopard,Cheetah|Leopard,Cheetah|Leopard,Lion(ess),Tiger,Cheetah|Leopard,Lion(ess),Cheetah|Leopard,Lion(ess)|Puma,Jaguar|Cheetah|Leopard,Tiger|Puma,Tiger,Lion(ess)|Puma,Jaguar|Cheetah|Leopard,
subset,multiplicative,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/vLIzY1T.jpg,Lion(ess),Leopard,Puma,Cheetah,Leopard,Cheetah,Cheetah,Puma,Tiger,Jaguar,Puma,Tiger,Lion(ess),Tiger,Jaguar,Jaguar,Lion(ess),Leopard,Puma,Cheetah,Jaguar|Leopard,Cheetah,Cheetah,Puma,Tiger,Jaguar|Leopard,Puma,Tiger,Lion(ess),Tiger,Jaguar|Leopard,Jaguar|Cheetah|Leopard,no
single-noskip,additive,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/UFLgizH.jpg,Jaguar,Tiger,Tiger,Puma,Tiger,Lion(ess),Leopard,Cheetah,Leopard,Puma,Cheetah,Lion(ess),Jaguar,Cheetah,Jaguar,Puma,Leopard,Tiger,Tiger,Puma,Tiger,Lion(ess),Leopard,Cheetah,Jaguar,Puma,Cheetah,Lion(ess),Jaguar,Cheetah,Jaguar,Puma,
single-noskip,additive,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/zmJvsAn.jpg,Cheetah,Jaguar,Lion(ess),Tiger,Jaguar,Puma,Cheetah,Leopard,Tiger,Cheetah,Lion(ess),Puma,Tiger,Jaguar,Puma,Leopard,Cheetah,Jaguar,Lion(ess),Tiger,Leopard,Puma,Cheetah,Leopard,Tiger,Cheetah,Lion(ess),Puma,Tiger,Jaguar,Puma,Leopard,
